"","date","longitude","latitude","longitudeError","latitudeError","behav","instrument_name"
"49",2003-09-11,239.811024525959,31.1986428779656,1.46960853,0.871202260000001,0.818497156231713,"172419_2003_390167"
"50",2003-09-12,239.800605853029,31.2182555415967,1.46623458500001,0.88624555,0.817770536538541,"172419_2003_390167"
"51",2003-09-13,239.793258757509,31.234963750834,1.47069681000001,0.936028229999998,0.819021131890043,"172419_2003_390167"
"52",2003-09-14,239.78983188053,31.2429228455671,1.49528774000001,0.938587554999998,0.820292217574733,"172419_2003_390167"
"53",2003-09-15,239.790611638539,31.2513048518104,1.50609735,0.932081359999998,0.820347876468932,"172419_2003_390167"
"54",2003-09-16,239.794622819931,31.2599631335371,1.49617092,0.909902599999999,0.81820910530578,"172419_2003_390167"
"55",2003-09-17,239.799309876468,31.2721221022458,1.48405597,0.914558700000001,0.81328570651347,"172419_2003_390167"
"56",2003-09-18,239.808321414286,31.2877755996892,1.464214965,0.942583490000001,0.808118036364206,"172419_2003_390167"
"57",2003-09-19,239.823669249569,31.3025077765688,1.38725676,0.94204665,0.805967510011265,"172419_2003_390167"
"58",2003-09-20,239.846219225642,31.3104861775846,1.32877748999999,0.958712065,0.805308351553421,"172419_2003_390167"
"59",2003-09-21,239.871571923715,31.3184404244289,1.231796285,1.001178285,0.805475815163578,"172419_2003_390167"
"60",2003-09-22,239.90226237321,31.316953362069,1.10525457000001,1.034746345,0.808049254214768,"172419_2003_390167"
"61",2003-09-23,239.93077484281,31.3109444540485,1.08051962500001,1.02729414,0.810279678823098,"172419_2003_390167"
"62",2003-09-24,239.955456440042,31.2963916099194,1.05115318,1.01197975,0.811800873508875,"172419_2003_390167"
"63",2003-09-25,239.982183894717,31.2832977162545,1.00502998,1.024757295,0.814017173342001,"172419_2003_390167"
"64",2003-09-26,240.004366988317,31.2742680830975,0.976278020000009,1.03008335,0.814828670367316,"172419_2003_390167"
"65",2003-09-27,240.01837792129,31.2643163380927,0.933237114999997,1.02931183,0.809014900493705,"172419_2003_390167"
"66",2003-09-28,240.044721856934,31.2481994334539,0.891004635000002,1.04340426,0.794580734104373,"172419_2003_390167"
"67",2003-09-29,240.084918968812,31.2147670207845,0.939595640000007,1.08058909,0.784827813359107,"172419_2003_390167"
"68",2003-09-30,240.132153177372,31.1919790479889,0.886026720000004,1.15133722,0.786378227518182,"172419_2003_390167"
"69",2003-10-01,240.174625613852,31.1815169668034,0.843941955000005,1.253193785,0.794066891137044,"172419_2003_390167"
"70",2003-10-02,240.205778602844,31.1691156537096,0.861213430000007,1.315631125,0.802977742424376,"172419_2003_390167"
"71",2003-10-03,240.228871222721,31.1570247374323,0.789971365,1.378277895,0.81182248584742,"172419_2003_390167"
"72",2003-10-04,240.247504040233,31.1529960537948,0.756683649999999,1.42595778,0.820999306514095,"172419_2003_390167"
"73",2003-10-05,240.260992024897,31.1557228908466,0.742679449999997,1.46073621,0.823432404395299,"172419_2003_390167"
